topic,sentence_1,sentence_2,regression_label_binary,regression_label
Marijuana legalization,"And , Pace said , almost $ 4 million in annual tax revenue has gone to college scholarships , 4H and Future Farmers of America efforts , medical marijuana research at Colorado State University Pueblo , among other areas .","The costs from health and mental wellness problems , accidents , and damage to our economic productivity will far out strip any tax obtained .",0,0.3928571428571428
Marijuana legalization,"Legalizing it would reduce the prices , it 'd be taxed making a lot of money from that alone .",It could be a source of additional tax revenues .,1,0.75
Marijuana legalization,"Ducey 's argument that the costs "" will far , far outweigh any tax revenue "" is a guess , according to the JLBC .",He said any new tax revenue from marijuana would be offset by higher public health costs .,1,0.625
Marijuana legalization,"Decriminalization or re-legalization would mean that certain drugs would be legally available , but regulated by the government which would mean restrictions on advertising , age limitations , restrictions on the amount purchased at one time , requirements on the form in which certain drugs would be supplied and maybe a ban on sales to intoxicated persons , etc .","Gil Kerlikowske , current director of the US ONDCP , argues that legalizing drugs , then regulating and taxing their sale , would not be effective fiscally .",1,0.7142857142857143
Marijuana legalization,The effects on the cardiovascular system can make smoking weed a high-risk activity for seniors or for people with cardiac conditions .,"Marijuana use is associated with memory loss , cancer , immune system deficiencies , heart disease , and birth defects , among other conditions .",1,0.6785714285714286
Marijuana legalization,"Nicholas Green , chairman of the Bar Council , made comments in a report in the profession 's magazine , in which he said that drug-related crime costs the UK economy about £ 13bn a year and that there was growing evidence that decriminalisation could free up police resources , reduce crime and recidivism and improve public health .","“ Legalization would reduce state and federal deficits by eliminating expenditure on prohibition enforcement -- arrests , prosecutions , and incarceration -- and by allowing governments to collect tax revenue on legalized sales , ” Miron and Waldock wrote .",1,0.6607142857142857
Marijuana legalization,"Legalizing it would reduce the prices , it 'd be taxed making a lot of money from that alone .",in Legalizing Drugs Would Reduce Crime .,0,0.3928571428571428
Marijuana legalization,"Also , that marijuana legalization would yield tax revenue of $ 2.4 billion annually if it were taxed like all other goods and $ 6.2 billion annually if it were taxed at rates comparable to those on alcohol and tobacco .",Two years ago the legislature 's nonpartisan fiscal office said Connecticut could see $ 25 to $ 55 million in annual revenue from marijuana taxes .,1,0.5714285714285714
Marijuana legalization,Tobacco also does not carry its economic weight when we tax it ; each year we spend more than $ 200 billion on its social costs and collect only about $ 25 billion in taxes .,The economic argument is also based on poor fiscal logic : any reduction in the cost of drug control ( due to lower law enforcement expenditure ) will be offset by much higher expenditure on public health ( due to the surge of drug consumption ) .,1,0.5178571428571429
Marijuana legalization,Then there is the somewhat conflicting evidence on the dangers of people operating motor vehicles after using marijuana .,"In Colorado , recent figures correlate with the years since marijuana legalization to show a dramatic decrease in overall highway fatalities – and a two-fold increase in the frequency of marijuana-positive drivers in fatal auto crashes .",1,0.5833333333333334
Marijuana legalization,"When the level of harm associated with the other drugs includes harm that arises solely as a result of the drugs illegality rather than merely that danger which is associated with actually using the drugs , only heroin , cocaine , barbiturates and street methadone were shown to be more harmful than the legal drug alcohol .","Secondly , the harms of increased addictive drug use , which as previously outlined would be a consequence of legalization and its cheaper prices , far outweigh the current crime harms of prohibition .",1,0.5892857142857143
Marijuana legalization,"Miron and Waldock estimate that of that $ 41.3 billion in savings , about $ 8.7 billion would result from the legalization of marijuana alone and $ 32.6 billion from the legalization of other drugs , like cocaine and heroin .","Despite claims to the contrary , the social costs of legalizing marijuana will dwarf the meager taxes raised .",1,0.625
Marijuana legalization,"In her testimony before the committee , Dr. Pacula stated that prohibition raises the cost of production by at least 400 percent and that legalizing marijuana would cause the price of marijuana to fall considerably — much more than the 50 percent price reduction incorporated into the state ’s revenue model .","“ Should the California measure pass and generate the [ expected ] budgetary savings , other states would likely follow suit , ” Miron and Waldock said .",0,0.4642857142857143
Marijuana legalization,"Lauren Michaels , legislative affairs manager for the California Police Chiefs Association , which donated $ 20,000 to the campaign against Prop 64 , noted that her organization supports medical marijuana in the state but opposes the proposed recreational system because “ there ’s much less oversight and accountability for complying with state regulations . ”",Two years ago the legislature 's nonpartisan fiscal office said Connecticut could see $ 25 to $ 55 million in annual revenue from marijuana taxes .,0,0.4464285714285714
Marijuana legalization,Marijuana can help treat Alzheimer ’s by one of the major components called cannabidiol ( CBD ) .,"Marijuana use is associated with memory loss , cancer , immune system deficiencies , heart disease , and birth defects , among other conditions .",1,0.5357142857142857
Marijuana legalization,"Despite claims to the contrary , the social costs of legalizing marijuana will dwarf the meager taxes raised .",Prohibition has enormous social costs .,1,0.5892857142857143
Marijuana legalization,"So as the amount of users increases , as it is here , that ratio of addicts is going to get larger .","In Los Angeles , police report that areas surrounding cannabis clubs have experienced a 200 percent increase in robberies , a 52.2 percent increase in burglaries , a 57.1 percent increase in aggravated assault , and a 130.8 percent increase in burglaries from automobiles .",1,0.5714285714285714
Marijuana legalization,"In her testimony before the committee , Dr. Pacula stated that prohibition raises the cost of production by at least 400 percent and that legalizing marijuana would cause the price of marijuana to fall considerably — much more than the 50 percent price reduction incorporated into the state ’s revenue model .","For instance , in 1999 , close to 60,000 prisoners ( 3.3 % of the total incarcerated population ) convicted of violating marijuana laws were behind bars at a cost to taxpayers of some $ 1.2 billion per year .",1,0.5892857142857143
Marijuana legalization,"Increased use would also send health care costs skyrocketing — costs borne not just by individual users , but also by the entire society .","The costs from health and mental wellness problems , accidents , and damage to our economic productivity will far out strip any tax obtained .",1,0.6071428571428571
Marijuana legalization,It is true that a Colorado study found a post-legalization increase in youths being treated for marijuana exposure .,"In Colorado , recent figures correlate with the years since marijuana legalization to show a dramatic decrease in overall highway fatalities – and a two-fold increase in the frequency of marijuana-positive drivers in fatal auto crashes .",0,0.4642857142857143
Marijuana legalization,"Drug legalization would yield tax revenues of $ 46.7 billion annually , assuming legal drugs were taxed at rates comparable to those on alcohol and tobacco , they said .","Now , some people believe that the legalization of weed could be revenue generator in the form of new taxes applied to its sale and distribution .",1,0.6785714285714286
Marijuana legalization,"Teen use has stayed flat , motor vehicle accidents involving marijuana have not increased , millions of dollars in new revenues have gone to schools , job training programs and other worthy causes , and thousands of new jobs have been created .",He said any new tax revenue from marijuana would be offset by higher public health costs .,0,0.5
Marijuana legalization,Kids who use that frequently are putting themselves at the highest risk of the adverse effects of marijuana use .,"Chronic marijuana use is connected with what , in popular culture , has been called slacker behavior – increased risk of dropping out of school , lower achievement , diminished IQ and probably lower life satisfaction – not to mention addiction , physical dependence and withdrawal symptoms .",1,0.5535714285714286
Marijuana legalization,Prohibition has enormous social costs .,"Taken together , this is less than 10 percent of the over $ 185 billion in alcohol-related costs from health care , lost productivity , and criminal justice .",0,0.4464285714285714
Marijuana legalization,"The National Organization for the Reform of Marijuana Laws ( NORML ) , for example , claims that legalization “ could yield California taxpayers over $ 1.2 billion per year ” in tax benefits .",The legalization of marijuana would create another item that could be taxed .,1,0.6785714285714286
Marijuana legalization,"The normalization , expanded use , and increased availability of marijuana in our communities are detrimental to our youth , to public health , and to the safety of our society .","Legalization of marijuana would increase demand for the drug and almost certainly exacerbate drug-related crime , as well as cause a myriad of unintended but predictable consequences .",1,0.6785714285714286
Marijuana legalization,Long-term marijuana consumption “ impairs the ability of T-cells in the lungs ’ immune system to fight off some infections . ”,"Autoimmune diseases ( such as arthritis ) - Suppresses the immune system , decreasing pain and inflammation .",1,0.6964285714285714
Marijuana legalization,"Legalization of marijuana would increase demand for the drug and almost certainly exacerbate drug-related crime , as well as cause a myriad of unintended but predictable consequences .","Moreover , according to RAND , legalization will cause marijuana prices to fall as much as 80 percent .",0,0.4464285714285714
Marijuana legalization,"While politicians blame drug users for being a major source of financing terrorists , no clear evidence of this link has been provided .",Loss of Business for Drug Dealers ( Including Terrorists ) .,0,0.4464285714285714
Marijuana legalization,One study showed that marijuana was the most prevalent illegal drug found in impaired or fatally injured drivers .,The study noted that some of the drivers who tested positive may have last used marijuana “ several hours or even days prior to the crash . ”,1,0.7142857142857143
Marijuana legalization,"An enormous amount of money is raised through government taxation of alcohol , cigarettes , and other "" sins "" .","Almost $ 1 billion of medical and recreational marijuana was sold in Colorado in 2015 , bringing in more than $ 135 million in taxes and fees , with $ 40 million going toward school construction .",1,0.6607142857142857
Marijuana legalization,It could be a source of additional tax revenues .,"Within the first 10 months , the sales of marijuana have resulted in nearly $ 40 million in tax revenue .",1,0.71875
Marijuana legalization,""" We need a safer system of marijuana sales in mass and the best way to do that is make it regulated and taxed and licensed , "" Borghesani said .","A regulated and taxed system would move commerce from street dealers to licensed , taxpaying businesses under the control of state regulators and local authorities .",1,0.6964285714285714
Marijuana legalization,Research shows that use of any of these drugs in adolescence — especially early adolescence — significantly heightens risks of substance use disorders in later life .,Research also shows a link between marijuana use and a motivational syndrome — characterized by reduced determination and drive .,1,0.7142857142857143
Marijuana legalization,"These studies have also found that marijuana consumption impairs short-term memory , making it difficult to learn and retain information or perform complex tasks ; slows reaction time and impairs motor coordination ; increases heart rate by 20 percent to 100 percent , thus elevating the risk of heart attack ; and alters moods , resulting in artificial euphoria , calmness , or ( in high doses ) anxiety or paranoia .","There are several possible explanations for alcohol ’s unique status : For most people , it is not addictive ; it is rarely consumed to the point of intoxication ; low-level consumption is consistent with most manual and intellectual tasks ; it has several positive health benefits ; and it is formed by the fermentation of many common substances and easily metabolized by the body .",1,0.6607142857142857
Marijuana legalization,Polls show that more voters in legal states support their taxed and regulated systems than when the systems were first passed into law .,A taxed and regulated system would return a minimum of $ 100 million in new revenues to taxpayers and would free up law enforcement resources for more serious crimes .,1,0.5892857142857143
Marijuana legalization,Do we really need to add yet another mind-altering substance to the array ?,"The last thing we need is yet another mind-altering substance to be legalized , says John Lovell , a lobbyist for the California Peace Officers ' Association , told Time Magazine .",1,0.6785714285714286
Marijuana legalization,"Considering this likely consequence , not to mention the economic burden of regulating the drug and treating new problematic users , we may find that the societal costs of legalization outweigh the benefits .","As governments struggle with decreased revenue and rising costs , they look for creative ways to boost income to fund projects , such as new parks and road repairs .",0,0.5
Marijuana legalization,The effects on the cardiovascular system can make smoking weed a high-risk activity for seniors or for people with cardiac conditions .,Kids who use that frequently are putting themselves at the highest risk of the adverse effects of marijuana use .,1,0.625
Marijuana legalization,"Drug Free Australia argues that distinctions between "" soft "" and "" hard "" drugs are entirely artificial , and titling cannabis "" soft "" or ecstasy "" recreational "" does not lessen the extensive harms of these substances .",Legalization would reduce the risks and thus reduce the prices .,0,0.4464285714285714
Marijuana legalization,"Not surprisingly , most users of other illicit drugs have used marijuana first .",The US Institute of Medicine found no conclusive evidence that the drug effects of marijuana are causally linked to the subsequent abuse of other illicit drugs .,1,0.6071428571428571
Marijuana legalization,It cites recent students that it says has shed light on the risks marijuana use poses to brain development in youth and the dangers of accessibility of recreational marijuana in the home .,“ Early substance use actually effects brain development and predisposes people for more significant vulnerabilities later in their life . ”,1,0.5357142857142857
Marijuana legalization,Prohibition has enormous social costs .,"Even without the federal prohibition , most reputable producers would not survive the tort liability from such a dangerous product .",0,0.4642857142857143
Marijuana legalization,Research shows that use of any of these drugs in adolescence — especially early adolescence — significantly heightens risks of substance use disorders in later life .,A major New Zealand study that tracked users over many years found that chronic use starting in adolescence is associated with an average 8-point drop in IQ in mid-adulthood .,1,0.7321428571428572
Marijuana legalization,"Marijuana legalization , then , could increase societal and financial costs for the treatment of those introduced to heavier drugs by smoking it .","Just as important , drug legalization would translate into higher tax revenues generated by the sale of these newly-legalized products in the open commercial marketplace .",1,0.6607142857142857
Marijuana legalization,"However , it is clear that marijuana use plays some role in the mental health picture .",The scientific literature is clear that marijuana is addictive and that its use significantly impairs bodily and mental functions .,1,0.7321428571428572
Marijuana legalization,"Already , California is suffering crime , dislocation , and increased drug use under its current regulatory scheme .","One of the strangest aspects of the war on drugs is how completely it has failed at reducing drug use , despite costing over $ 51 billion annually , according to the Drug Policy Alliance .",1,0.5714285714285714
Marijuana legalization,"Also , that marijuana legalization would yield tax revenue of $ 2.4 billion annually if it were taxed like all other goods and $ 6.2 billion annually if it were taxed at rates comparable to those on alcohol and tobacco .","According to press reports , supporters of the California initiative estimate that about $ 15-billion worth of marijuana is sold every year in the state – thus , an excise tax on the retail sales of marijuana would likely raise at least $ 1.3 billion a year in revenue .",1,0.6785714285714286
Marijuana legalization,"Indeed , the potential financial gains to be realized through the legalization of drugs would be of particular interest to the state of California , which not only teems with thousands of ( illegal ) marijuana growers , but whose state government also faces a budget shortfall of nearly $ 20-billion for fiscal 2011 .","Accordingly , federal law , representing the considered judgment of medical science and the nation ’s two political branches of government , takes the unequivocal position that marijuana is dangerous and has no significant beneficial uses .",0,0.4464285714285714
Marijuana legalization,Statewide revenue from dedicated pot taxes easily topped the money from alcohol taxes .,I 'm sure the government would have no problem spending all that extra money .,1,0.5714285714285714
Marijuana legalization,Research has shown that marijuana consumption may also cause “ psychotic symptoms . ”,"In Colorado , recent figures correlate with the years since marijuana legalization to show a dramatic decrease in overall highway fatalities – and a two-fold increase in the frequency of marijuana-positive drivers in fatal auto crashes .",0,0.4642857142857143
Marijuana legalization,"In her testimony before the committee , Dr. Pacula stated that prohibition raises the cost of production by at least 400 percent and that legalizing marijuana would cause the price of marijuana to fall considerably — much more than the 50 percent price reduction incorporated into the state ’s revenue model .",NARRATOR : Estimates are that marijuana will bring in many millions in revenue .,0,0.3571428571428571
Marijuana legalization,"For instance , in Colorado , analysts recommend that taxing the drug could raise millions of dollars each year .","Legalizing it would reduce the prices , it 'd be taxed making a lot of money from that alone .",1,0.5892857142857143
Marijuana legalization,"The Rand Corp. said it believes that marijuana use could double in California if legalization passes due to dramatically reduced prices and increased social acceptance – which , in turn , might increase various health risks , including increased heart rate , anxiety as well as incidents of drug-impaired driving .",Its effect on the heart can make smoking the drug a high-risk activity for seniors or people living with cardiac conditions .,1,0.625
Marijuana legalization,"“ Proposition 19 is going to add to employers ’ burdens , ” Jennifer Shaw , an employment lawyer was quoted as saying , “ suggesting that it could make workplaces less safe , increase liability insurance costs and encourage worker lawsuits . ”","The costs from health and mental wellness problems , accidents , and damage to our economic productivity will far out strip any tax obtained .",1,0.6428571428571428
Marijuana legalization,"Of those savings , $ 25.7 billion would accrue to state and local governments , while $ 15.6 billion would accrue to the federal government .","For state and local governments , savings would result from : the reduction of expenditures of police resources by eliminating drug arrests ( thereby freeing police to chase after more dangerous and violent criminals ) ; the reduction in prosecutorial and judicial resources by eliminating drug-related prosecutions ; and the reduction in correctional resources by eliminating drug-related incarcerations , Miron added .",1,0.6428571428571428
Marijuana legalization,"In Colorado , for example , analysts suggest that taxing the drug could raise between $ 5 and $ 22 million annually .",That can lead to significant consequences because “ a 10-percent decrease in the price of marijuana would increase the prevalence of cocaine use by 4.4 to 4.9 percent . ”,0,0.3214285714285714
Marijuana legalization,"Legalizing it would reduce the prices , it 'd be taxed making a lot of money from that alone .",The economic argument is also based on poor fiscal logic : any reduction in the cost of drug control ( due to lower law enforcement expenditure ) will be offset by much higher expenditure on public health ( due to the surge of drug consumption ) .,0,0.5
Marijuana legalization,"Dr. Strouse has seen both the benefits and risks of cannabis use and is well-versed in the emerging scientific evidence regarding the effectiveness of cannabinoids in a variety of medical conditions and pain states , as well as epidemiologic evidence of legalized marijuana ’s connection to a reduction in prescription drug use and opioid-related deaths .","“ Unlike medical marijuana , I have serious concerns on whether or not the benefits of recreational marijuana outweigh the drawbacks . ”",1,0.5357142857142857
Marijuana legalization,"I get concerns that the impact of legalized pot will be heaviest on poorer neighborhoods , and the fear of edibles , and of increasing drug use in general .",Research even suggests that its use might be linked to a higher risk of prescription drug use .,0,0.4285714285714286
Marijuana legalization,"Considering this likely consequence , not to mention the economic burden of regulating the drug and treating new problematic users , we may find that the societal costs of legalization outweigh the benefits .","The health and good benefits includes , treating Alzheimer ’s , Glaucoma , and cancer .",0,0.4107142857142857
Marijuana legalization,"Teen use has stayed flat , motor vehicle accidents involving marijuana have not increased , millions of dollars in new revenues have gone to schools , job training programs and other worthy causes , and thousands of new jobs have been created .","A study by AAA of fatal crashes in Washington did indeed find that the share of drivers involved in fatal crashes who had recently used marijuana more than doubled , from 8 percent in 2013 to 17 percent in 2014 .",1,0.5535714285714286
Marijuana legalization,"Legalization of marijuana would increase demand for the drug and almost certainly exacerbate drug-related crime , as well as cause a myriad of unintended but predictable consequences .","One of the strangest aspects of the war on drugs is how completely it has failed at reducing drug use , despite costing over $ 51 billion annually , according to the Drug Policy Alliance .",1,0.5892857142857143
Marijuana legalization,Tobacco also does not carry its economic weight when we tax it ; each year we spend more than $ 200 billion on its social costs and collect only about $ 25 billion in taxes .,"Teen use has stayed flat , motor vehicle accidents involving marijuana have not increased , millions of dollars in new revenues have gone to schools , job training programs and other worthy causes , and thousands of new jobs have been created .",0,0.375
Marijuana legalization,It would put the drug dealers out of business . ”,"It does so by permitting and indeed , causing the drug trade to remain a lucrative source of economic opportunity for street dealers , drug kingpins and all those willing to engage in the often violent , illicit , black market trade .",0,0.4642857142857143
Marijuana legalization,"Despite arguments by the drug culture to the contrary , marijuana is addictive .","Contrary to popular belief , marijuana is not as addicting as one may think .",0,0.5
Marijuana legalization,The result could save lives while taking pressure off of law enforcement .,This would save lives while taking the weight off from law enforcers .,1,0.625
Marijuana legalization,"Drug legalization would yield tax revenues of $ 46.7 billion annually , assuming legal drugs were taxed at rates comparable to those on alcohol and tobacco , they said .","And , Pace said , almost $ 4 million in annual tax revenue has gone to college scholarships , 4H and Future Farmers of America efforts , medical marijuana research at Colorado State University Pueblo , among other areas .",1,0.7321428571428572
Marijuana legalization,Proponents like the Drug Policy Alliance claim that legalization should occur partially for “ health ” reasons .,"One of the strangest aspects of the war on drugs is how completely it has failed at reducing drug use , despite costing over $ 51 billion annually , according to the Drug Policy Alliance .",0,0.4107142857142857
Marijuana legalization,"For example , the National Institute on Drug Abuse ( a division of the National Institutes of Health ) has released studies showing that use of marijuana has wide-ranging negative health effects .",The US Institute of Medicine found no conclusive evidence that the drug effects of marijuana are causally linked to the subsequent abuse of other illicit drugs .,1,0.6428571428571428
Marijuana legalization,"Under the state scheme , she testified , there would be “ tremendous profit motive for the existing black market providers to stay in the market . ”","Of those savings , $ 25.7 billion would accrue to state and local governments , while $ 15.6 billion would accrue to the federal government .",0,0.3958333333333333
Marijuana legalization,This drug is empowered to drug dealers to make high wages for it .,Loss of Business for Drug Dealers ( Including Terrorists ) .,0,0.46875
Marijuana legalization,Taxed and regulated systems are working in Colorado and other states .,It is time to actually start controlling marijuana in Massachusetts through the type of taxed and regulated system that is working well in Colorado and other states .,1,0.5714285714285714
Marijuana legalization,"Of those savings , $ 25.7 billion would accrue to state and local governments , while $ 15.6 billion would accrue to the federal government .","Jaime Smith , deputy communications director for the governor ’s office , said , “ The legalization initiative was not driven by a desire for a revenue , but it has provided a small assist for our state budget . ”",1,0.5357142857142857
Marijuana legalization,"Furthermore , the Dutch Ministry of Health , Welfare and Sport has expressed “ concern about drug and alcohol use among young people and the social consequences , which range from poor school performance and truancy to serious impairment , including brain damage . ”","Secondly , the harms of increased addictive drug use , which as previously outlined would be a consequence of legalization and its cheaper prices , far outweigh the current crime harms of prohibition .",1,0.625
Marijuana legalization,"Indeed , the potential financial gains to be realized through the legalization of drugs would be of particular interest to the state of California , which not only teems with thousands of ( illegal ) marijuana growers , but whose state government also faces a budget shortfall of nearly $ 20-billion for fiscal 2011 .",Two years ago the legislature 's nonpartisan fiscal office said Connecticut could see $ 25 to $ 55 million in annual revenue from marijuana taxes .,1,0.7142857142857143
Marijuana legalization,"Miron and Waldock also estimate that in 2008 , states across the country spent a total of $ 25.7-billion on drug prohibition ( net of seizures and fines ) .",Drug use is just a third of the European average while spending on drug control is three times the EU average .,1,0.5357142857142857
Marijuana legalization,“ Tax revenue collected from marijuana sales would substantially outweigh the social costs of legalization . ”,The Legislative Analyst ’s Office suggests that reduced criminal justice costs would mean a savings of tens of millions of dollars annually .,1,0.5892857142857143
Marijuana legalization,"The argument is that drug use is a victimless crime and as such the government has no right to prohibit it or punish drug consumers , much like the government does not forbid overeating , which causes significantly more deaths per year .","The Rand Corp. said it believes that marijuana use could double in California if legalization passes due to dramatically reduced prices and increased social acceptance – which , in turn , might increase various health risks , including increased heart rate , anxiety as well as incidents of drug-impaired driving .",0,0.5
Marijuana legalization,Limiting the use of the drug intrudes on personal freedom .,""" [ ... ] "" As is the case with alcohol addiction , illicit drug addictions likewise serve to keep many such users functionally in poverty and often as a continued burden on friends , family and society .",0,0.3214285714285714
Marijuana legalization,"A world where instead of drinking cheap beer , a hopeful political candidate can roll a joint to seem like the "" people 's choice "" does n't have to seem crazy .","Its effects are mostly euphoric and mild , whereas alcohol turns some drinkers into barroom brawlers , domestic abusers or maniacs behind the wheel . ”",1,0.5357142857142857
Marijuana legalization,"The National Organization for the Reform of Marijuana Laws ( NORML ) , for example , claims that legalization “ could yield California taxpayers over $ 1.2 billion per year ” in tax benefits .","The impact of Holder 's statement is that if a state has legalized marijuana , then the Obama administration will not override state law .",0,0.4642857142857143
Marijuana legalization,"There is strong evidence to suggest that legalizing marijuana would serve little purpose other than to worsen the state ’s drug problems — addiction , violence , disorder , and death .","Opponents have cited the state ’s opioid addiction crisis , warning that marijuana is a “ gateway drug ” that leads to more dangerous habits .",1,0.6964285714285714
Marijuana legalization,Opponents of legal recreational pot argue that any savings that would arise from legalization would be offset by the cost of treating the additional users who become addicted to marijuana .,"Likewise , the proposal that addictive drugs should be legalized , regulated and opened to "" free market dynamics "" is immediately belied by the recognition that the drug market for an addict is no longer a free market – it is clear that they will pay any price when needing their drug .",1,0.6071428571428571
Marijuana legalization,Two years ago the legislature 's nonpartisan fiscal office said Connecticut could see $ 25 to $ 55 million in annual revenue from marijuana taxes .,"As governments struggle with decreased revenue and rising costs , they look for creative ways to boost income to fund projects , such as new parks and road repairs .",1,0.5535714285714286
Marijuana legalization,Research in some of the 25 states where medical marijuana is legal has found a possible protective effect against opioid overdose deaths .,"Medical researchers in Sweden , Holland ( see this study and this one ) and New Zealand ( see this research and this paper ) found that people who used marijuana for a long time were more likely to suffer medical psychosis or schizophrenia .",0,0.4464285714285714
Marijuana legalization,Growers in this area worry that legalized pot will reduce the value of their cash crop – placing the region 's economy at some risk .,"As governments struggle with decreased revenue and rising costs , they look for creative ways to boost income to fund projects , such as new parks and road repairs .",1,0.5535714285714286
Marijuana legalization,"Gil Kerlikowske , Director of the White House Office of National Drug Control Policy ( ONDCP ) , recently stated , “ Marijuana legalization , for any purpose , is a non-starter in the Obama Administration . ”","Michael Botticelli , the director of the Office of National Drug Control Policy , reaffirmed the Obama administration ’s opposition to state efforts at legalizing marijuana .",1,0.5714285714285714
Marijuana legalization,Other opponents of drug legalization cite health and social concerns .,"This is the reason why certain states , such as California , have implemented initiatives for the legalization of the drug for medicinal purposes .",0,0.4642857142857143
Marijuana legalization,"Within the first 10 months , the sales of marijuana have resulted in nearly $ 40 million in tax revenue .","In Colorado , recent figures correlate with the years since marijuana legalization to show a dramatic decrease in overall highway fatalities – and a two-fold increase in the frequency of marijuana-positive drivers in fatal auto crashes .",0,0.5
Marijuana legalization,Our position is that California Proposition 215 was misrepresented under the misguided claim that there is substantial “ medical ” benefit from ingesting marijuana and that the harm and negative impacts would be negligible .,"Secondly , the harms of increased addictive drug use , which as previously outlined would be a consequence of legalization and its cheaper prices , far outweigh the current crime harms of prohibition .",0,0.5
Marijuana legalization,"In fact , this November , California voters will consider a ballot initiative – Proposition 19 – to legalize marijuana in the state ( in 1996 , California had passed a law to legalize medical marijuana ) .","In 1996 , California passed the Compassionate Use Act , which legalized marijuana for medical use .",1,0.6071428571428571
Marijuana legalization,"It is true that taxing marijuana sales would generate some tax revenue , but the cost of handling the influx of problems resulting from increased use would far outweigh any gain made by marijuana ’s taxation .","Gil Kerlikowske , current director of the US ONDCP , argues that legalizing drugs , then regulating and taxing their sale , would not be effective fiscally .",1,0.6964285714285714
Minimum wage,54 % said they would decrease hiring levels .,More money earned means more money put back into the economy as people spend it .,0,0.3214285714285714
Minimum wage,"Raising the minimum wage is one solution , in which governments — federal , state , or local — are seeking to intervene where market inefficiencies have failed us .","Thus , fewer people have a job .",0,0.3928571428571428
Minimum wage,"Subsequently , the wage hike will only accelerate the “ end of retail ” and push stores out of business , increasing unemployment .","Overall , if costs of living go up , then we may end up right back where we started .",1,0.5357142857142857
Minimum wage,You know how we know a wage increase wo n’t suddenly make fast food companies replace all their employees with robots ?,Thus it is at least theoretically possible that the minimum wage may boost employment .,0,0.4642857142857143
Minimum wage,Many people feel it is unfair to give a wage increase to someone who does not work hard and who complains at work all the time .,"Guryan said : "" If the goal is to reduce inequality or improve the well-being of people currently living in poverty , there are other policies that the evidence suggests would be much more cost-effective in the long run , like investing in education , improving funding for things like food stamps and expanding the EITC . """,1,0.5714285714285714
Minimum wage,"Joseph E. Chastain , the owner of Lintz department stores , complained in 1966 that "" no company our size can live under such circumstances .","And in the case of Wal-Mart they have raised wages because of supply and demand and that 's good … But the federal government doing this will make it harder and harder for the first rung of the ladder to be reached , particularly for young people , particularly for people that have less education . """,1,0.5535714285714286
Minimum wage,This situation often results in stagnant growth .,"There are better ways to address poverty , such as income tax credits for low-income workers or tax policies that encourage asset development and savings for low-income families .",0,0.5
Minimum wage,It would not lift anywhere near that many people out of poverty .,"If there is an increase in a minimum wage , it could have far-reaching effects on industries that do n't pay it .",0,0.3571428571428571
Minimum wage,"However , the researchers note , “ in other cases … the absence of price effects shows the relative unimportance of labor in a business ’s cost structure . ”","It means higher pay for low-wage Americans , but some people argue that even raising it to $ 9 would ultimately boost unemployment , as employers will be able to afford to hire fewer workers .",0,0.5
Minimum wage,It ’s a sneaky way to increase welfare spending and raise taxes .,This situation often results in stagnant growth .,0,0.3392857142857143
Minimum wage,"With an estimated 9 million people making as little as $ 9/hour in these two states , the immediate effects of the wage increases are undeniable .",Companies can be more selective in those whom they employ thus the least skilled and least experienced will typically be excluded .,1,0.5178571428571429
Minimum wage,So we need to be honest about the consequences of raising a minimum wage too high .,"As a result , we end up subsidizing companies like McDonald ’s or Walmart that have a large , poorly paid work force .",0,0.375
Minimum wage,"According to a 2013 study by the Labor Center at Berkeley , 73 % of those signed up for public benefits programs were from working families .",Given the facts it would seem that raising minimum wage would be the answer .,0,0.3928571428571428
Minimum wage,Many people in that position are there because they are financially unable to gain more education .,"Year after year , decade after decade , these same arguments have been trotted out by minimum wage opponents each time a wage increase has been proposed .",0,0.3928571428571428
Minimum wage,"So while raising the minimum wage from the current $ 7.25 an hour may not be particularly well targeted as an anti-poverty proposal , it ’s not badly targeted , either .","It could take time for low-wage employers to develop business models that allow them to get away with fewer less-skilled employees , meaning that we do n’t see the full effect of a hike right away .",0,0.5
Minimum wage,""" We create more jobs when other people have more money in their pockets to spend at our businesses . ”","Every time it was raised it was opposed by some few who said "" it is going to lose jobs and wreck the economy "" which is factually untrue as study after study has proven .",0,0.4285714285714286
Minimum wage,Minimum wage is meant as an entry level pay minimum .,"It could certainly be the case that the initial raise to $ 11 did n’t require price increases , and future steps up will .",0,0.3928571428571428
Minimum wage,"So , really , the market place does a better job ... [ R ] aising the minimum wage causes more unemployment .",54 % said they would decrease hiring levels .,0,0.4464285714285714
Minimum wage,But I would not have gotten those jobs if someone had to pay me a large amount of money .,And a job may ultimately be the most valuable thing for a family struggling to escape poverty .,0,0.4821428571428571
Minimum wage,"However , using a different methodology , Stanley concluded that there is evidence of publication bias and that correction of this bias shows no relationship between the minimum wage and unemployment .","Turnover slows down , since people are happier with their paychecks , and the unemployed snap up jobs elsewhere in town .",0,0.5
Minimum wage,"Specifically , he advocates setting a minimum wage at half of the median full-time wage in a given jurisdiction , a standard that would have yielded minimum wages ranging from $ 12.45 in Massachusetts to $ 7.97 in Mississippi .",Some suggest that creating more jobs for people who need them rather than raising earnings for people who already have them is a better solution for reducing the national poverty rate .,0,0.375
